data;empresa;servico;cmv;valor
2030-05-16;MH Refeições;Rondon R/R;1;0
2030-05-16;MH Refeições;Elisa Agro;1;352
2030-05-17;MH Refeições;Grupo Tamburi;1;532
2030-05-17;MH Refeições;Vantage;1;137
2030-05-17;MH Refeições;Rondon R/R;1;0
2030-05-17;MH Refeições;Elisa Agro;1;242
2030-05-18;MH Refeições;Grupo Tamburi;1;508
2030-05-18;MH Refeições;Vantage;1;110
2030-05-18;MH Refeições;Rondon R/R;1;0
2030-05-18;MH Refeições;Elisa Agro;1;330
2030-05-19;MH Refeições;Grupo Tamburi;1;677
2030-05-19;MH Refeições;Vantage;1;137
2030-05-19;MH Refeições;Rondon R/R;1;0
2030-05-19;MH Refeições;Elisa Agro;1;264
2030-05-20;MH Refeições;Grupo Tamburi;1;484
2030-05-20;MH Refeições;Vantage;1;110
2030-05-20;MH Refeições;Rondon R/R;1;22
2030-05-20;MH Refeições;Elisa Agro;1;264
2030-05-21;MH Refeições;Grupo Tamburi;1;508
2030-05-21;MH Refeições;Vantage;1;137
2030-05-21;MH Refeições;Rondon R/R;1;0
2030-05-21;MH Refeições;Elisa Agro;1;286
2030-05-22;MH Refeições;Grupo Tamburi;1;677
2030-05-22;MH Refeições;Vantage;1;137
2030-05-22;MH Refeições;Rondon R/R;1;22
2030-05-22;MH Refeições;Elisa Agro;1;352
2030-05-23;MH Refeições;Grupo Tamburi;1;701
2030-05-23;MH Refeições;Vantage;1;110
2030-05-23;MH Refeições;Rondon R/R;1;22
2030-05-23;MH Refeições;Elisa Agro;1;396
2030-05-24;MH Refeições;Grupo Tamburi;1;677
2030-05-24;MH Refeições;Vantage;1;110
2030-05-24;MH Refeições;Rondon R/R;1;0
2030-05-24;MH Refeições;Elisa Agro;1;264
2030-05-25;MH Refeições;Grupo Tamburi;1;556
2030-05-25;MH Refeições;Vantage;1;110
2030-05-25;MH Refeições;Rondon R/R;1;22
2030-05-25;MH Refeições;Elisa Agro;1;374
2030-05-26;MH Refeições;Grupo Tamburi;1;508
2030-05-26;MH Refeições;Vantage;1;137
2030-05-26;MH Refeições;Rondon R/R;1;22
2030-05-26;MH Refeições;Elisa Agro;1;418
2030-05-27;MH Refeições;Grupo Tamburi;1;629
2030-05-27;MH Refeições;Vantage;1;110
2030-05-27;MH Refeições;Rondon R/R;1;22
2030-05-27;MH Refeições;Elisa Agro;1;330
2030-05-28;MH Refeições;Grupo Tamburi;1;556
2030-05-28;MH Refeições;Vantage;1;110
2030-05-28;MH Refeições;Rondon R/R;1;22
2030-05-28;MH Refeições;Elisa Agro;1;286
2030-05-29;MH Refeições;Grupo Tamburi;1;653
2030-05-29;MH Refeições;Vantage;1;137
2030-05-29;MH Refeições;Rondon R/R;1;0
2030-05-29;MH Refeições;Elisa Agro;1;220
2030-05-30;MH Refeições;Grupo Tamburi;1;556
2030-05-30;MH Refeições;Vantage;1;110
2030-05-30;MH Refeições;Rondon R/R;1;0
2030-05-30;MH Refeições;Elisa Agro;1;374
2030-05-31;MH Refeições;Grupo Tamburi;1;508
2030-05-31;MH Refeições;Vantage;1;110
2030-05-31;MH Refeições;Rondon R/R;1;0
2030-05-31;MH Refeições;Elisa Agro;1;396
2030-06-01;MH Refeições;Grupo Tamburi;1;580
2030-06-01;MH Refeições;Vantage;1;120
2030-06-01;MH Refeições;Rondon R/R;1;24
2030-06-01;MH Refeições;Elisa Agro;1;384
2030-06-02;MH Refeições;Grupo Tamburi;1;686
2030-06-02;MH Refeições;Vantage;1;150
2030-06-02;MH Refeições;Rondon R/R;1;0
2030-06-02;MH Refeições;Elisa Agro;1;360
2030-06-03;MH Refeições;Grupo Tamburi;1;739
2030-06-03;MH Refeições;Vantage;1;120
2030-06-03;MH Refeições;Rondon R/R;1;0
2030-06-03;MH Refeições;Elisa Agro;1;264
2030-06-04;MH Refeições;Grupo Tamburi;1;686
2030-06-04;MH Refeições;Vantage;1;120
2030-06-04;MH Refeições;Rondon R/R;1;0
2030-06-04;MH Refeições;Elisa Agro;1;432
2030-06-05;MH Refeições;Grupo Tamburi;1;765
2030-06-05;MH Refeições;Vantage;1;120
2030-06-05;MH Refeições;Rondon R/R;1;24
2030-06-05;MH Refeições;Elisa Agro;1;336
2030-06-06;MH Refeições;Grupo Tamburi;1;686
2030-06-06;MH Refeições;Vantage;1;150
2030-06-06;MH Refeições;Rondon R/R;1;24
2030-06-06;MH Refeições;Elisa Agro;1;264
2030-06-07;MH Refeições;Grupo Tamburi;1;554
2030-06-07;MH Refeições;Vantage;1;150
2030-06-07;MH Refeições;Rondon R/R;1;24
2030-06-07;MH Refeições;Elisa Agro;1;312
2030-06-08;MH Refeições;Grupo Tamburi;1;580
2030-06-08;MH Refeições;Vantage;1;120
2030-06-08;MH Refeições;Rondon R/R;1;0
2030-06-08;MH Refeições;Elisa Agro;1;408
2030-06-09;MH Refeições;Grupo Tamburi;1;660
2030-06-09;MH Refeições;Vantage;1;120
2030-06-09;MH Refeições;Rondon R/R;1;0
2030-06-09;MH Refeições;Elisa Agro;1;432
2030-06-10;MH Refeições;Grupo Tamburi;1;686
2030-06-10;MH Refeições;Vantage;1;120
2030-06-10;MH Refeições;Rondon R/R;1;24
2030-06-10;MH Refeições;Elisa Agro;1;384
2030-06-11;MH Refeições;Grupo Tamburi;1;686
2030-06-11;MH Refeições;Vantage;1;150
2030-06-11;MH Refeições;Rondon R/R;1;0
2030-06-11;MH Refeições;Elisa Agro;1;360
2030-06-12;MH Refeições;Grupo Tamburi;1;686
2030-06-12;MH Refeições;Vantage;1;150
2030-06-12;MH Refeições;Rondon R/R;1;24
2030-06-12;MH Refeições;Elisa Agro;1;288
2030-06-13;MH Refeições;Grupo Tamburi;1;686
2030-06-13;MH Refeições;Vantage;1;150
2030-06-13;MH Refeições;Rondon R/R;1;24
2030-06-13;MH Refeições;Elisa Agro;1;240
2030-06-14;MH Refeições;Grupo Tamburi;1;739
2030-06-14;MH Refeições;Vantage;1;150
2030-06-14;MH Refeições;Rondon R/R;1;0
2030-06-14;MH Refeições;Elisa Agro;1;384
2030-06-15;MH Refeições;Grupo Tamburi;1;528
2030-06-15;MH Refeições;Vantage;1;120
2030-06-15;MH Refeições;Rondon R/R;1;24
2030-06-15;MH Refeições;Elisa Agro;1;312
2030-06-16;MH Refeições;Grupo Tamburi;1;633
2030-06-16;MH Refeições;Vantage;1;150
2030-06-16;MH Refeições;Rondon R/R;1;0
2030-06-16;MH Refeições;Elisa Agro;1;240
2030-06-17;MH Refeições;Grupo Tamburi;1;633
2030-06-17;MH Refeições;Vantage;1;120
2030-06-17;MH Refeições;Rondon R/R;1;24
2030-06-17;MH Refeições;Elisa Agro;1;360
2030-06-18;MH Refeições;Grupo Tamburi;1;739
2030-06-18;MH Refeições;Vantage;1;120
2030-06-18;MH Refeições;Rondon R/R;1;24
2030-06-18;MH Refeições;Elisa Agro;1;360
2030-06-19;MH Refeições;Grupo Tamburi;1;686
2030-06-19;MH Refeições;Vantage;1;150
2030-06-19;MH Refeições;Rondon R/R;1;24
2030-06-19;MH Refeições;Elisa Agro;1;288
2030-06-20;MH Refeições;Grupo Tamburi;1;528
2030-06-20;MH Refeições;Vantage;1;150
2030-06-20;MH Refeições;Rondon R/R;1;0
2030-06-20;MH Refeições;Elisa Agro;1;288
2030-06-21;MH Refeições;Grupo Tamburi;1;633
2030-06-21;MH Refeições;Vantage;1;150
2030-06-21;MH Refeições;Rondon R/R;1;0
2030-06-21;MH Refeições;Elisa Agro;1;408
2030-06-22;MH Refeições;Grupo Tamburi;1;554
2030-06-22;MH Refeições;Vantage;1;150
2030-06-22;MH Refeições;Rondon R/R;1;24
2030-06-22;MH Refeições;Elisa Agro;1;456
2030-06-23;MH Refeições;Grupo Tamburi;1;633
2030-06-23;MH Refeições;Vantage;1;120
2030-06-23;MH Refeições;Rondon R/R;1;24
2030-06-23;MH Refeições;Elisa Agro;1;336
2030-06-24;MH Refeições;Grupo Tamburi;1;739
2030-06-24;MH Refeições;Vantage;1;120
2030-06-24;MH Refeições;Rondon R/R;1;0
2030-06-24;MH Refeições;Elisa Agro;1;336
2030-06-25;MH Refeições;Grupo Tamburi;1;765
2030-06-25;MH Refeições;Vantage;1;150
2030-06-25;MH Refeições;Rondon R/R;1;0
2030-06-25;MH Refeições;Elisa Agro;1;264
2030-06-26;MH Refeições;Grupo Tamburi;1;528
2030-06-26;MH Refeições;Vantage;1;120
2030-06-26;MH Refeições;Rondon R/R;1;24
2030-06-26;MH Refeições;Elisa Agro;1;240
2030-06-27;MH Refeições;Grupo Tamburi;1;528
2030-06-27;MH Refeições;Vantage;1;150
2030-06-27;MH Refeições;Rondon R/R;1;0
2030-06-27;MH Refeições;Elisa Agro;1;240
2030-06-28;MH Refeições;Grupo Tamburi;1;686
2030-06-28;MH Refeições;Vantage;1;120
2030-06-28;MH Refeições;Rondon R/R;1;0
2030-06-28;MH Refeições;Elisa Agro;1;312
2030-06-29;MH Refeições;Grupo Tamburi;1;580
2030-06-29;MH Refeições;Vantage;1;120
2030-06-29;MH Refeições;Rondon R/R;1;0
2030-06-29;MH Refeições;Elisa Agro;1;432
2030-06-30;MH Refeições;Grupo Tamburi;1;765
2030-06-30;MH Refeições;Vantage;1;120
2030-06-30;MH Refeições;Rondon R/R;1;24
2030-06-30;MH Refeições;Elisa Agro;1;288
2030-07-01;MH Refeições;Grupo Tamburi;1;616
2030-07-01;MH Refeições;Vantage;1;175
2030-07-01;MH Refeições;Rondon R/R;1;0
2030-07-01;MH Refeições;Elisa Agro;1;308
2030-07-02;MH Refeições;Grupo Tamburi;1;800
2030-07-02;MH Refeições;Vantage;1;175
2030-07-02;MH Refeições;Rondon R/R;1;28
2030-07-02;MH Refeições;Elisa Agro;1;448
2030-07-03;MH Refeições;Grupo Tamburi;1;677
2030-07-03;MH Refeições;Vantage;1;140
2030-07-03;MH Refeições;Rondon R/R;1;0
2030-07-03;MH Refeições;Elisa Agro;1;475
2030-07-04;MH Refeições;Grupo Tamburi;1;677
2030-07-04;MH Refeições;Vantage;1;140
2030-07-04;MH Refeições;Rondon R/R;1;0
2030-07-04;MH Refeições;Elisa Agro;1;532
2030-07-05;MH Refeições;Grupo Tamburi;1;770
2030-07-05;MH Refeições;Vantage;1;175
2030-07-05;MH Refeições;Rondon R/R;1;0
2030-07-05;MH Refeições;Elisa Agro;1;448
2030-07-06;MH Refeições;Grupo Tamburi;1;862
2030-07-06;MH Refeições;Vantage;1;140
2030-07-06;MH Refeições;Rondon R/R;1;0
2030-07-06;MH Refeições;Elisa Agro;1;280
2030-07-07;MH Refeições;Grupo Tamburi;1;893
2030-07-07;MH Refeições;Vantage;1;175
2030-07-07;MH Refeições;Rondon R/R;1;28
2030-07-07;MH Refeições;Elisa Agro;1;392
2030-07-08;MH Refeições;Grupo Tamburi;1;677
2030-07-08;MH Refeições;Vantage;1;140
2030-07-08;MH Refeições;Rondon R/R;1;28
2030-07-08;MH Refeições;Elisa Agro;1;336
2030-07-09;MH Refeições;Grupo Tamburi;1;893
2030-07-09;MH Refeições;Vantage;1;140
2030-07-09;MH Refeições;Rondon R/R;1;28
2030-07-09;MH Refeições;Elisa Agro;1;532
2030-07-10;MH Refeições;Grupo Tamburi;1;862
2030-07-10;MH Refeições;Vantage;1;175
2030-07-10;MH Refeições;Rondon R/R;1;0
2030-07-10;MH Refeições;Elisa Agro;1;308
2030-07-11;MH Refeições;Grupo Tamburi;1;831
2030-07-11;MH Refeições;Vantage;1;140
2030-07-11;MH Refeições;Rondon R/R;1;0
2030-07-11;MH Refeições;Elisa Agro;1;503
2030-07-12;MH Refeições;Grupo Tamburi;1;646
2030-07-12;MH Refeições;Vantage;1;175
2030-07-12;MH Refeições;Rondon R/R;1;28
2030-07-12;MH Refeições;Elisa Agro;1;503
2030-07-13;MH Refeições;Grupo Tamburi;1;708
2030-07-13;MH Refeições;Vantage;1;140
2030-07-13;MH Refeições;Rondon R/R;1;0
2030-07-13;MH Refeições;Elisa Agro;1;475
2030-07-14;MH Refeições;Grupo Tamburi;1;708
2030-07-14;MH Refeições;Vantage;1;175
2030-07-14;MH Refeições;Rondon R/R;1;0
2030-07-14;MH Refeições;Elisa Agro;1;503
2030-07-15;MH Refeições;Grupo Tamburi;1;646
2030-07-15;MH Refeições;Vantage;1;140
2030-07-15;MH Refeições;Rondon R/R;1;28
2030-07-15;MH Refeições;Elisa Agro;1;532
2030-07-16;MH Refeições;Grupo Tamburi;1;616
2030-07-16;MH Refeições;Vantage;1;140
2030-07-16;MH Refeições;Rondon R/R;1;0
2030-07-16;MH Refeições;Elisa Agro;1;392
2030-07-17;MH Refeições;Grupo Tamburi;1;646
2030-07-17;MH Refeições;Vantage;1;175
2030-07-17;MH Refeições;Rondon R/R;1;0
2030-07-17;MH Refeições;Elisa Agro;1;364
2030-07-18;MH Refeições;Grupo Tamburi;1;616
2030-07-18;MH Refeições;Vantage;1;175
2030-07-18;MH Refeições;Rondon R/R;1;0
2030-07-18;MH Refeições;Elisa Agro;1;503
2030-07-19;MH Refeições;Grupo Tamburi;1;800
2030-07-19;MH Refeições;Vantage;1;140
2030-07-19;MH Refeições;Rondon R/R;1;0
2030-07-19;MH Refeições;Elisa Agro;1;420
2030-07-20;MH Refeições;Grupo Tamburi;1;616
2030-07-20;MH Refeições;Vantage;1;175
2030-07-20;MH Refeições;Rondon R/R;1;0
2030-07-20;MH Refeições;Elisa Agro;1;475
2030-07-21;MH Refeições;Grupo Tamburi;1;616
2030-07-21;MH Refeições;Vantage;1;175
2030-07-21;MH Refeições;Rondon R/R;1;28
2030-07-21;MH Refeições;Elisa Agro;1;308
2030-07-22;MH Refeições;Grupo Tamburi;1;893
2030-07-22;MH Refeições;Vantage;1;175
2030-07-22;MH Refeições;Rondon R/R;1;28
2030-07-22;MH Refeições;Elisa Agro;1;336
2030-07-23;MH Refeições;Grupo Tamburi;1;708
2030-07-23;MH Refeições;Vantage;1;140
2030-07-23;MH Refeições;Rondon R/R;1;0
2030-07-23;MH Refeições;Elisa Agro;1;336
2030-07-24;MH Refeições;Grupo Tamburi;1;646
2030-07-24;MH Refeições;Vantage;1;140
2030-07-24;MH Refeições;Rondon R/R;1;28
2030-07-24;MH Refeições;Elisa Agro;1;308
2030-07-25;MH Refeições;Grupo Tamburi;1;677
2030-07-25;MH Refeições;Vantage;1;175
2030-07-25;MH Refeições;Rondon R/R;1;28
2030-07-25;MH Refeições;Elisa Agro;1;336
2030-07-26;MH Refeições;Grupo Tamburi;1;739
2030-07-26;MH Refeições;Vantage;1;140
2030-07-26;MH Refeições;Rondon R/R;1;28
2030-07-26;MH Refeições;Elisa Agro;1;532
2030-07-27;MH Refeições;Grupo Tamburi;1;862
2030-07-27;MH Refeições;Vantage;1;140
2030-07-27;MH Refeições;Rondon R/R;1;0
2030-07-27;MH Refeições;Elisa Agro;1;503
2030-07-28;MH Refeições;Grupo Tamburi;1;739
2030-07-28;MH Refeições;Vantage;1;140
2030-07-28;MH Refeições;Rondon R/R;1;0
2030-07-28;MH Refeições;Elisa Agro;1;280
2030-07-29;MH Refeições;Grupo Tamburi;1;677
2030-07-29;MH Refeições;Vantage;1;175
2030-07-29;MH Refeições;Rondon R/R;1;28
2030-07-29;MH Refeições;Elisa Agro;1;420
2030-07-30;MH Refeições;Grupo Tamburi;1;831
2030-07-30;MH Refeições;Vantage;1;140
2030-07-30;MH Refeições;Rondon R/R;1;28
2030-07-30;MH Refeições;Elisa Agro;1;280
2030-07-31;MH Refeições;Grupo Tamburi;1;646
2030-07-31;MH Refeições;Vantage;1;140
2030-07-31;MH Refeições;Rondon R/R;1;0
2030-07-31;MH Refeições;Elisa Agro;1;503
2030-08-01;MH Refeições;Grupo Tamburi;1;657
2030-08-01;MH Refeições;Vantage;1;130
2030-08-01;MH Refeições;Rondon R/R;1;0
2030-08-01;MH Refeições;Elisa Agro;1;442
2030-08-02;MH Refeições;Grupo Tamburi;1;800
2030-08-02;MH Refeições;Vantage;1;130
2030-08-02;MH Refeições;Rondon R/R;1;26
2030-08-02;MH Refeições;Elisa Agro;1;390
2030-08-03;MH Refeições;Grupo Tamburi;1;829
2030-08-03;MH Refeições;Vantage;1;162
2030-08-03;MH Refeições;Rondon R/R;1;0
2030-08-03;MH Refeições;Elisa Agro;1;416
2030-08-04;MH Refeições;Grupo Tamburi;1;686
2030-08-04;MH Refeições;Vantage;1;130
2030-08-04;MH Refeições;Rondon R/R;1;0
2030-08-04;MH Refeições;Elisa Agro;1;468
2030-08-05;MH Refeições;Grupo Tamburi;1;829
2030-08-05;MH Refeições;Vantage;1;162
2030-08-05;MH Refeições;Rondon R/R;1;0
2030-08-05;MH Refeições;Elisa Agro;1;390
2030-08-06;MH Refeições;Grupo Tamburi;1;686
2030-08-06;MH Refeições;Vantage;1;162
2030-08-06;MH Refeições;Rondon R/R;1;0
2030-08-06;MH Refeições;Elisa Agro;1;494
2030-08-07;MH Refeições;Grupo Tamburi;1;772
2030-08-07;MH Refeições;Vantage;1;162
2030-08-07;MH Refeições;Rondon R/R;1;26
2030-08-07;MH Refeições;Elisa Agro;1;416
2030-08-08;MH Refeições;Grupo Tamburi;1;715
2030-08-08;MH Refeições;Vantage;1;162
2030-08-08;MH Refeições;Rondon R/R;1;0
2030-08-08;MH Refeições;Elisa Agro;1;468
2030-08-09;MH Refeições;Grupo Tamburi;1;772
2030-08-09;MH Refeições;Vantage;1;130
2030-08-09;MH Refeições;Rondon R/R;1;0
2030-08-09;MH Refeições;Elisa Agro;1;364
2030-08-10;MH Refeições;Grupo Tamburi;1;743
2030-08-10;MH Refeições;Vantage;1;162
2030-08-10;MH Refeições;Rondon R/R;1;26
2030-08-10;MH Refeições;Elisa Agro;1;338
2030-08-11;MH Refeições;Grupo Tamburi;1;572
2030-08-11;MH Refeições;Vantage;1;162
2030-08-11;MH Refeições;Rondon R/R;1;26
2030-08-11;MH Refeições;Elisa Agro;1;312
2030-08-12;MH Refeições;Grupo Tamburi;1;629
2030-08-12;MH Refeições;Vantage;1;130
2030-08-12;MH Refeições;Rondon R/R;1;26
2030-08-12;MH Refeições;Elisa Agro;1;494
2030-08-13;MH Refeições;Grupo Tamburi;1;772
2030-08-13;MH Refeições;Vantage;1;130
2030-08-13;MH Refeições;Rondon R/R;1;0
2030-08-13;MH Refeições;Elisa Agro;1;468
2030-08-14;MH Refeições;Grupo Tamburi;1;743
2030-08-14;MH Refeições;Vantage;1;162
2030-08-14;MH Refeições;Rondon R/R;1;26
2030-08-14;MH Refeições;Elisa Agro;1;364
2030-08-15;MH Refeições;Grupo Tamburi;1;772
2030-08-15;MH Refeições;Vantage;1;162
2030-08-15;MH Refeições;Rondon R/R;1;26
2030-08-15;MH Refeições;Elisa Agro;1;416
2030-08-16;MH Refeições;Grupo Tamburi;1;800
2030-08-16;MH Refeições;Vantage;1;130
2030-08-16;MH Refeições;Rondon R/R;1;0
2030-08-16;MH Refeições;Elisa Agro;1;286
2030-08-17;MH Refeições;Grupo Tamburi;1;743
2030-08-17;MH Refeições;Vantage;1;162
2030-08-17;MH Refeições;Rondon R/R;1;26
2030-08-17;MH Refeições;Elisa Agro;1;312
2030-08-18;MH Refeições;Grupo Tamburi;1;743
2030-08-18;MH Refeições;Vantage;1;162
2030-08-18;MH Refeições;Rondon R/R;1;0
2030-08-18;MH Refeições;Elisa Agro;1;468
2030-08-19;MH Refeições;Grupo Tamburi;1;629
2030-08-19;MH Refeições;Vantage;1;162
2030-08-19;MH Refeições;Rondon R/R;1;26
2030-08-19;MH Refeições;Elisa Agro;1;312
2030-08-20;MH Refeições;Grupo Tamburi;1;800
2030-08-20;MH Refeições;Vantage;1;130
2030-08-20;MH Refeições;Rondon R/R;1;26
2030-08-20;MH Refeições;Elisa Agro;1;364
2030-08-21;MH Refeições;Grupo Tamburi;1;715
2030-08-21;MH Refeições;Vantage;1;162
2030-08-21;MH Refeições;Rondon R/R;1;0
2030-08-21;MH Refeições;Elisa Agro;1;468
2030-08-22;MH Refeições;Grupo Tamburi;1;686
2030-08-22;MH Refeições;Vantage;1;162
2030-08-22;MH Refeições;Rondon R/R;1;26
2030-08-22;MH Refeições;Elisa Agro;1;390
2030-08-23;MH Refeições;Grupo Tamburi;1;686
2030-08-23;MH Refeições;Vantage;1;130
2030-08-23;MH Refeições;Rondon R/R;1;26
2030-08-23;MH Refeições;Elisa Agro;1;286
2030-08-24;MH Refeições;Grupo Tamburi;1;800
2030-08-24;MH Refeições;Vantage;1;130
2030-08-24;MH Refeições;Rondon R/R;1;0
2030-08-24;MH Refeições;Elisa Agro;1;286
2030-08-25;MH Refeições;Grupo Tamburi;1;800
2030-08-25;MH Refeições;Vantage;1;130
2030-08-25;MH Refeições;Rondon R/R;1;0
2030-08-25;MH Refeições;Elisa Agro;1;494
2030-08-26;MH Refeições;Grupo Tamburi;1;572
2030-08-26;MH Refeições;Vantage;1;130
2030-08-26;MH Refeições;Rondon R/R;1;26
2030-08-26;MH Refeições;Elisa Agro;1;312
2030-08-27;MH Refeições;Grupo Tamburi;1;572
2030-08-27;MH Refeições;Vantage;1;162
2030-08-27;MH Refeições;Rondon R/R;1;26
2030-08-27;MH Refeições;Elisa Agro;1;364
2030-08-28;MH Refeições;Grupo Tamburi;1;657
2030-08-28;MH Refeições;Vantage;1;162
2030-08-28;MH Refeições;Rondon R/R;1;0
2030-08-28;MH Refeições;Elisa Agro;1;442
2030-08-29;MH Refeições;Grupo Tamburi;1;572
2030-08-29;MH Refeições;Vantage;1;162
2030-08-29;MH Refeições;Rondon R/R;1;0
2030-08-29;MH Refeições;Elisa Agro;1;312
2030-08-30;MH Refeições;Grupo Tamburi;1;829
2030-08-30;MH Refeições;Vantage;1;162
2030-08-30;MH Refeições;Rondon R/R;1;0
2030-08-30;MH Refeições;Elisa Agro;1;260
2030-08-31;MH Refeições;Grupo Tamburi;1;772
2030-08-31;MH Refeições;Vantage;1;162
2030-08-31;MH Refeições;Rondon R/R;1;0
2030-08-31;MH Refeições;Elisa Agro;1;364
2030-09-01;MH Refeições;Grupo Tamburi;1;743
2030-09-01;MH Refeições;Vantage;1;130
2030-09-01;MH Refeições;Rondon R/R;1;0
2030-09-01;MH Refeições;Elisa Agro;1;442
2030-09-02;MH Refeições;Grupo Tamburi;1;772
2030-09-02;MH Refeições;Vantage;1;162
2030-09-02;MH Refeições;Rondon R/R;1;26
2030-09-02;MH Refeições;Elisa Agro;1;468
2030-09-03;MH Refeições;Grupo Tamburi;1;800
2030-09-03;MH Refeições;Vantage;1;162
2030-09-03;MH Refeições;Rondon R/R;1;26
2030-09-03;MH Refeições;Elisa Agro;1;468
2030-09-04;MH Refeições;Grupo Tamburi;1;657
2030-09-04;MH Refeições;Vantage;1;162
2030-09-04;MH Refeições;Rondon R/R;1;0
2030-09-04;MH Refeições;Elisa Agro;1;364
2030-09-05;MH Refeições;Grupo Tamburi;1;800
2030-09-05;MH Refeições;Vantage;1;130
2030-09-05;MH Refeições;Rondon R/R;1;26
2030-09-05;MH Refeições;Elisa Agro;1;312
2030-09-06;MH Refeições;Grupo Tamburi;1;686
2030-09-06;MH Refeições;Vantage;1;130
2030-09-06;MH Refeições;Rondon R/R;1;26
2030-09-06;MH Refeições;Elisa Agro;1;286
2030-09-07;MH Refeições;Grupo Tamburi;1;686
2030-09-07;MH Refeições;Vantage;1;162
2030-09-07;MH Refeições;Rondon R/R;1;26
2030-09-07;MH Refeições;Elisa Agro;1;338
2030-09-08;MH Refeições;Grupo Tamburi;1;800
2030-09-08;MH Refeições;Vantage;1;130
2030-09-08;MH Refeições;Rondon R/R;1;0
2030-09-08;MH Refeições;Elisa Agro;1;312
2030-09-09;MH Refeições;Grupo Tamburi;1;657
2030-09-09;MH Refeições;Vantage;1;162
2030-09-09;MH Refeições;Rondon R/R;1;0
2030-09-09;MH Refeições;Elisa Agro;1;364
2030-09-10;MH Refeições;Grupo Tamburi;1;600
2030-09-10;MH Refeições;Vantage;1;162
2030-09-10;MH Refeições;Rondon R/R;1;26
2030-09-10;MH Refeições;Elisa Agro;1;364
2030-09-11;MH Refeições;Grupo Tamburi;1;600
2030-09-11;MH Refeições;Vantage;1;162
2030-09-11;MH Refeições;Rondon R/R;1;0
2030-09-11;MH Refeições;Elisa Agro;1;416
2030-09-12;MH Refeições;Grupo Tamburi;1;629
2030-09-12;MH Refeições;Vantage;1;130
2030-09-12;MH Refeições;Rondon R/R;1;0
2030-09-12;MH Refeições;Elisa Agro;1;416
2030-09-13;MH Refeições;Grupo Tamburi;1;829
2030-09-13;MH Refeições;Vantage;1;162
2030-09-13;MH Refeições;Rondon R/R;1;26
2030-09-13;MH Refeições;Elisa Agro;1;286
2030-09-14;MH Refeições;Grupo Tamburi;1;743
2030-09-14;MH Refeições;Vantage;1;162
2030-09-14;MH Refeições;Rondon R/R;1;26
2030-09-14;MH Refeições;Elisa Agro;1;286
2030-09-15;MH Refeições;Grupo Tamburi;1;657
2030-09-15;MH Refeições;Vantage;1;130
2030-09-15;MH Refeições;Rondon R/R;1;26
2030-09-15;MH Refeições;Elisa Agro;1;286
2030-09-16;MH Refeições;Grupo Tamburi;1;686
2030-09-16;MH Refeições;Vantage;1;162
2030-09-16;MH Refeições;Rondon R/R;1;26
2030-09-16;MH Refeições;Elisa Agro;1;286
2030-09-17;MH Refeições;Grupo Tamburi;1;743
2030-09-17;MH Refeições;Vantage;1;130
2030-09-17;MH Refeições;Rondon R/R;1;0
2030-09-17;MH Refeições;Elisa Agro;1;364
2030-09-18;MH Refeições;Grupo Tamburi;1;715
2030-09-18;MH Refeições;Vantage;1;130
2030-09-18;MH Refeições;Rondon R/R;1;0
2030-09-18;MH Refeições;Elisa Agro;1;416
2030-09-19;MH Refeições;Grupo Tamburi;1;600
2030-09-19;MH Refeições;Vantage;1;162
2030-09-19;MH Refeições;Rondon R/R;1;26
2030-09-19;MH Refeições;Elisa Agro;1;494
2030-09-20;MH Refeições;Grupo Tamburi;1;629
2030-09-20;MH Refeições;Vantage;1;162
2030-09-20;MH Refeições;Rondon R/R;1;26
2030-09-20;MH Refeições;Elisa Agro;1;442
2030-09-21;MH Refeições;Grupo Tamburi;1;629
2030-09-21;MH Refeições;Vantage;1;130
2030-09-21;MH Refeições;Rondon R/R;1;26
2030-09-21;MH Refeições;Elisa Agro;1;338
